"Project.Name","User.Email","Plate.Name","Well","NCBITaxId","Sample.Name","Concentration.ng.ul.","Volume.ul.","Experimental.Condition","Tissue.Type","Within.plate.num","rowname","plate.order","rep","done_box_number","Extraction_day_1_date","Tube_number","QC_pass","initial.conc","dilution.H2O","dilution.sample"
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A01","4577","19A0244",211,"20","Experimental","Kernel",1,"289",277,"1",3,2020-06-24,8,TRUE,383.82,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B01","4577","19A0036",243,"20","Experimental","Kernel",2,"290",278,"1",5,2020-07-05,23,TRUE,972.775,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C01","4577","19A0191",202,"20","Experimental","Kernel",3,"291",279,"1",3,2020-06-29,17,TRUE,579.458,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D01","4577","19A0121",220,"20","Experimental","Kernel",4,"292",280,"1",2,2020-06-22,19,TRUE,882.782,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E01","4577","19A0311",210,"20","Experimental","Kernel",5,"293",281,"1",5,2020-07-08,17,TRUE,702.157,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F01","1","Neg_Control",0,"20","Neg_Control",NA,6,"294",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G01","4577","19A0200",243,"20","Experimental","Kernel",7,"295",282,"2",6,2020-07-20,2,TRUE,974.263,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H01","4577","19A0157",212,"20","Experimental","Kernel",8,"296",283,"1",6,2020-07-16,9,TRUE,473.057,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A02","4577","19A0132",204,"20","Experimental","Kernel",9,"297",284,"1",1,2020-03-11,1,TRUE,2046.196,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B02","4577","19A0087",201,"20","Experimental","Kernel",10,"298",285,"1",6,2020-07-16,7,TRUE,1009.513,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C02","4577","19A0142",207,"20","Experimental","Kernel",11,"299",286,"1",4,2020-06-30,24,TRUE,1036.715,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D02","4577","19A0065",200,"20","Experimental","Kernel",12,"300",287,"1",4,2020-06-30,21,TRUE,803.185,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E02","4577","19A0144",207,"20","Experimental","Kernel",13,"301",288,"1",5,2020-07-08,10,TRUE,1384.494,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F02","4577","19A0117",256,"20","Experimental","Kernel",14,"302",289,"1",1,2020-03-15,13,TRUE,1283.059,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G02","4577","19A0125",240,"20","Experimental","Kernel",15,"303",290,"1",6,2020-07-09,3,TRUE,962.711,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H02","4577","Pos_Control",200,"20","Pos_Control","Kernel",16,"304",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A03","4577","19A0119",215,"20","Experimental","Kernel",17,"305",291,"2",7,2020-07-21,3,TRUE,430.578,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B03","4577","Pos_Control",200,"20","Pos_Control","Kernel",18,"306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C03","4577","19A0328",241,"20","Experimental","Kernel",19,"307",292,"1",1,2020-03-11,23,TRUE,965.904,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D03","4577","19A0411",217,"20","Experimental","Kernel",20,"308",293,"1",1,2020-03-15,8,TRUE,2177.058,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E03","4577","19A0461",208,"20","Experimental","Kernel",21,"309",294,"1",5,2020-07-06,4,TRUE,521.355,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F03","4577","19A0453",213,"20","Experimental","Kernel",22,"310",295,"1",4,2020-07-01,5,TRUE,610.436,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G03","4577","19A0190",256,"20","Experimental","Kernel",23,"311",296,"1",2,2020-06-18,23,TRUE,1282.122,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H03","4577","19A0329",211,"20","Experimental","Kernel",24,"312",297,"1",5,2020-07-05,14,TRUE,845.101,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A04","4577","19A0251",229,"20","Experimental","Kernel",25,"313",298,"1",2,2020-06-18,17,TRUE,918.583,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B04","4577","19A0054",208,"20","Experimental","Kernel",26,"314",299,"1",1,2020-03-12,14,TRUE,832.524,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C04","4577","19A0342",205,"20","Experimental","Kernel",27,"315",300,"2",6,2020-07-19,14,TRUE,821.398,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D04","4577","19A0266",240,"20","Experimental","Kernel",28,"316",301,"1",1,2020-03-11,16,TRUE,2404.05,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E04","4577","19A0288",210,"20","Experimental","Kernel",29,"317",302,"2",6,2020-07-20,3,FALSE,324.037,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F04","4577","19A0234",208,"20","Experimental","Kernel",30,"318",303,"1",5,2020-07-08,2,TRUE,595.894,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G04","4577","19A0386",214,"20","Experimental","Kernel",31,"319",304,"1",4,2020-07-01,12,TRUE,537.023,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H04","4577","19A0151",221,"20","Experimental","Kernel",32,"320",305,"1",2,2020-06-18,13,TRUE,1107.919,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A05","4577","19A0215",221,"20","Experimental","Kernel",33,"321",306,"1",1,2020-03-12,23,TRUE,2217.25,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B05","4577","19A0431",224,"20","Experimental","Kernel",34,"322",307,"1",3,2020-06-28,13,TRUE,897.348,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C05","4577","19A0067",204,"20","Experimental","Kernel",35,"323",308,"1",4,2020-06-30,10,TRUE,1020.803,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D05","4577","19A0150",230,"20","Experimental","Kernel",36,"324",309,"1",5,2020-07-05,16,TRUE,920.097,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E05","4577","19A0268",236,"20","Experimental","Kernel",37,"325",310,"1",2,2020-06-22,23,TRUE,1181.346,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F05","4577","19A0412",204,"20","Experimental","Kernel",38,"326",311,"1",3,2020-06-29,6,TRUE,584.72,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G05","4577","19A0186",212,"20","Experimental","Kernel",39,"327",312,"1",5,2020-07-08,18,TRUE,708.398,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H05","4577","19A0163",211,"20","Experimental","Kernel",40,"328",313,"2",6,2020-07-19,18,TRUE,706.27,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A06","4577","19A0016",220,"20","Experimental","Kernel",41,"329",314,"1",4,2020-06-30,5,TRUE,490.56,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B06","4577","19A0096",236,"20","Experimental","Kernel",42,"330",315,"2",4,2020-07-02,16,TRUE,1181.089,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C06","4577","19A0380",232,"20","Experimental","Kernel",43,"331",316,"1",4,2020-07-02,1,TRUE,1162.078,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D06","4577","19A0199",200,"20","Experimental","Kernel",44,"332",317,"2",6,2020-07-19,5,FALSE,286.193,6,14
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E06","4577","19A0180",200,"20","Experimental","Kernel",45,"333",318,"1",1,2020-03-11,17,TRUE,1338.809,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F06","4577","19A0181",203,"20","Experimental","Kernel",46,"334",319,"2",7,2020-07-20,12,TRUE,814.948,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G06","4577","19A0399",279,"20","Experimental","Kernel",47,"335",320,"1",1,2020-03-12,8,TRUE,1865.285,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H06","4577","19A0128",213,"20","Experimental","Kernel",48,"336",321,"1",4,2020-07-05,3,TRUE,356.639,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A07","4577","19A0347",203,"20","Experimental","Kernel",49,"337",322,"1",4,2020-06-30,7,TRUE,815.796,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B07","4577","19A0082",220,"20","Experimental","Kernel",50,"338",323,"1",1,2020-03-12,11,TRUE,2209.8,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C07","4577","19A0175",229,"20","Experimental","Kernel",51,"339",324,"1",3,2020-06-29,24,TRUE,766.551,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D07","1","BLANK",0,"0","Neg_Control",NA,52,"340",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E07","4577","19A0248",200,"20","Experimental","Kernel",53,"341",325,"1",4,2020-07-02,17,TRUE,668.474,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F07","4577","19A0292",224,"20","Experimental","Kernel",54,"342",326,"1",4,2020-07-02,24,TRUE,1122.074,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G07","4577","19A0352",216,"20","Experimental","Kernel",55,"343",327,"1",3,2020-06-24,18,TRUE,865.111,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H07","4577","19A0256",220,"20","Experimental","Kernel",56,"344",328,"1",2,2020-06-22,13,TRUE,883.769,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A08","4577","19A0170",265,"20","Experimental","Kernel",57,"345",329,"1",5,2020-07-08,15,TRUE,1327.615,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B08","4577","19A0105",203,"20","Experimental","Kernel",58,"346",330,"1",3,2020-06-28,1,TRUE,678.955,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C08","4577","19A0340",222,"20","Experimental","Kernel",59,"347",331,"1",5,2020-07-06,8,TRUE,888.898,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D08","4577","19A0237",223,"20","Experimental","Kernel",60,"348",332,"1",4,2020-07-02,2,TRUE,559.109,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E08","4577","19A0332",215,"20","Experimental","Kernel",61,"349",333,"1",3,2020-06-30,2,TRUE,863.416,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F08","4577","19A0209",248,"20","Experimental","Kernel",62,"350",334,"1",1,2020-03-12,18,TRUE,993.218,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G08","4577","19A0066",212,"20","Experimental","Kernel",63,"351",335,"1",4,2020-06-30,13,TRUE,849.977,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H08","4577","19A0420",202,"20","Experimental","Kernel",64,"352",336,"1",1,2020-06-18,3,TRUE,1347.983,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A09","4577","19A0432",226,"20","Experimental","Kernel",65,"353",337,"2",7,2020-07-21,19,TRUE,565.244,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B09","4577","19A0164",288,"20","Experimental","Kernel",66,"354",338,"1",1,2020-03-11,21,TRUE,1923.603,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C09","4577","19A0034",231,"20","Experimental","Kernel",67,"355",339,"1",5,2020-07-05,13,TRUE,661.091,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D09","4577","19A0235",201,"20","Experimental","Kernel",68,"356",340,"1",5,2020-07-08,6,TRUE,673.023,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E09","4577","19A0174",253,"20","Experimental","Kernel",69,"357",341,"1",4,2020-07-02,22,TRUE,1687.265,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F09","4577","19A0281",207,"20","Experimental","Kernel",70,"358",342,"2",7,2020-07-20,17,TRUE,415.938,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G09","4577","19A0314",218,"20","Experimental","Kernel",71,"359",343,"1",4,2020-06-30,11,TRUE,728.083,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H09","4577","19A0158",215,"20","Experimental","Kernel",72,"360",344,"2",7,2020-07-20,23,TRUE,1076.763,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A10","4577","19A0277",229,"20","Experimental","Kernel",73,"361",345,"1",2,2020-06-22,14,TRUE,655.812,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B10","4577","19A0075",256,"20","Experimental","Kernel",74,"362",346,"1",1,2020-03-15,1,TRUE,1283.988,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C10","4577","19A0250",262,"20","Experimental","Kernel",75,"363",347,"1",3,2020-06-24,15,TRUE,1312.26,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D10","4577","19A0270",204,"20","Experimental","Kernel",76,"364",348,"1",5,2020-07-06,3,TRUE,409.113,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E10","4577","19A0228",213,"20","Experimental","Kernel",77,"365",349,"1",3,2020-06-24,11,TRUE,534.602,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F10","4577","19A0212",276,"20","Experimental","Kernel",78,"366",350,"1",2,2020-06-18,15,TRUE,1843.557,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G10","4577","19A0413",206,"20","Experimental","Kernel",79,"367",351,"2",7,2020-07-21,13,TRUE,826.589,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H10","4577","19A0401",211,"20","Experimental","Kernel",80,"368",352,"1",2,2020-06-21,24,TRUE,846.786,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A11","4577","19A0095",216,"20","Experimental","Kernel",81,"369",353,"2",7,2020-07-21,23,TRUE,866.599,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B11","4577","19A0098",225,"20","Experimental","Kernel",82,"370",354,"1",1,2020-03-12,2,TRUE,1500.563,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C11","4577","19A0137",209,"20","Experimental","Kernel",83,"371",355,"1",4,2020-07-01,7,TRUE,1049.807,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D11","4577","19A0278",202,"20","Experimental","Kernel",84,"372",356,"2",6,2020-07-20,1,FALSE,311.972,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E11","4577","19A0092",221,"20","Experimental","Kernel",85,"373",357,"2",6,2020-07-19,20,TRUE,632.911,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F11","4577","19A0156",209,"20","Experimental","Kernel",86,"374",358,"1",3,2020-06-29,15,TRUE,1048.414,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G11","4577","19A0445",224,"20","Experimental","Kernel",87,"375",359,"1",6,2020-07-09,2,TRUE,1120.42,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H11","4577","19A0339",226,"20","Experimental","Kernel",88,"376",360,"1",6,2020-07-09,12,TRUE,1131.953,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","A12","4577","19A0319",220,"20","Experimental","Kernel",89,"377",361,"1",5,2020-07-05,22,TRUE,490.609,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","B12","4577","19A0241",213,"20","Experimental","Kernel",90,"378",362,"1",6,2020-07-16,6,TRUE,1068.841,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","C12","4577","19A0233",202,"20","Experimental","Kernel",91,"379",363,"2",7,2020-07-21,4,TRUE,578.206,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","D12","4577","19A0284",236,"20","Experimental","Kernel",92,"380",364,"1",3,2020-06-24,23,TRUE,787.447,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","E12","4577","19A0168",267,"20","Experimental","Kernel",93,"381",365,"1",1,2020-03-12,3,TRUE,1784.058,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","F12","4577","19A0239",216,"20","Experimental","Kernel",94,"382",366,"2",7,2020-07-21,2,TRUE,481.705,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","G12","4577","19A0372",201,"20","Experimental","Kernel",95,"383",367,"2",6,2020-07-19,21,TRUE,402.456,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_04","H12","4577","19A0177",202,"20","Experimental","Kernel",96,"384",368,"2",7,2020-07-21,24,TRUE,404.618,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A01","4577","19A0245",217,"20","Experimental","Kernel",1,"385",369,"1",4,2020-07-02,15,TRUE,435.684,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B01","4577","19A0238",218,"20","Experimental","Kernel",2,"386",370,"1",3,2020-06-24,10,TRUE,729.812,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C01","4577","19A0187",216,"20","Experimental","Kernel",3,"387",371,"1",4,2020-07-01,11,TRUE,332.321,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D01","4577","19A0167",207,"20","Experimental","Kernel",4,"388",372,"1",1,2020-03-15,9,TRUE,2078.826,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E01","4577","19A0019",222,"20","Experimental","Kernel",5,"389",373,"1",4,2020-07-05,8,TRUE,1486.215,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F01","4577","19A0424",214,"20","Experimental","Kernel",6,"390",374,"1",2,2020-06-22,18,TRUE,537.057,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G01","4577","19A0140",211,"20","Experimental","Kernel",7,"391",375,"1",5,2020-07-07,5,TRUE,384.616,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H01","4577","19A0003",249,"20","Experimental","Kernel",8,"392",376,"1",1,2020-03-11,8,TRUE,997.746,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A02","4577","19A0060",229,"20","Experimental","Kernel",9,"393",377,"1",3,2020-06-28,14,TRUE,1147.931,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B02","4577","19A0375",205,"20","Experimental","Kernel",10,"394",378,"1",5,2020-07-06,7,TRUE,684.989,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C02","4577","19A0402",210,"20","Experimental","Kernel",11,"395",379,"1",6,2020-07-09,24,TRUE,1053.659,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D02","4577","19A0391",232,"20","Experimental","Kernel",12,"396",380,"1",4,2020-06-30,23,TRUE,773.544,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E02","4577","19A0071",202,"20","Experimental","Kernel",13,"397",381,"1",3,2020-06-28,18,TRUE,579.054,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F02","4577","19A0045",229,"20","Experimental","Kernel",14,"398",382,"1",1,2020-03-15,15,TRUE,2290.756,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G02","4577","19A0452",227,"20","Experimental","Kernel",15,"399",383,"1",2,2020-06-22,3,TRUE,569.343,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H02","4577","19A0362",215,"20","Experimental","Kernel",16,"400",384,"2",7,2020-07-20,14,TRUE,718.658,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A03","4577","19A0197",206,"20","Experimental","Kernel",17,"401",385,"2",7,2020-07-21,9,TRUE,344.804,8,12
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B03","4577","19A0322",218,"20","Experimental","Kernel",18,"402",386,"2",7,2020-07-21,7,TRUE,437.282,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C03","4577","19A0188",224,"20","Experimental","Kernel",19,"403",387,"1",5,2020-07-08,14,TRUE,562.114,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D03","4577","19A0017",234,"20","Experimental","Kernel",20,"404",388,"1",5,2020-07-07,8,TRUE,782.424,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E03","4577","19A0373",223,"20","Experimental","Kernel",21,"405",389,"1",5,2020-07-06,5,TRUE,895.574,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F03","4577","19A0383",214,"20","Experimental","Kernel",22,"406",390,"2",7,2020-07-21,12,TRUE,330.013,7,13
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G03","4577","19A0145",204,"20","Experimental","Kernel",23,"407",391,"1",5,2020-07-06,10,TRUE,1024.27,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H03","4577","19A0351",247,"20","Experimental","Kernel",24,"408",392,"1",1,2020-03-12,19,TRUE,990.227,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A04","4577","19A0004",222,"20","Experimental","Kernel",25,"409",393,"1",4,2020-07-01,6,TRUE,1111.297,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B04","4577","19A0405",226,"20","Experimental","Kernel",26,"410",394,"1",1,2020-03-15,14,TRUE,2263.416,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C04","4577","19A0455",209,"20","Experimental","Kernel",27,"411",395,"1",2,2020-06-21,13,TRUE,1399.935,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D04","4577","19A0217",223,"20","Experimental","Kernel",28,"412",396,"1",4,2020-06-30,19,TRUE,745.938,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E04","4577","19A0214",200,"20","Experimental","Kernel",29,"413",397,"1",4,2020-07-01,14,TRUE,800.337,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F04","4577","19A0285",210,"20","Experimental","Kernel",30,"414",398,"2",6,2020-07-19,19,TRUE,700.465,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G04","1","BLANK",0,"0","Neg_Control",NA,31,"415",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H04","4577","Pos_Control",200,"20","Pos_Control","Kernel",32,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A05","4577","19A0264",212,"20","Experimental","Kernel",33,"417",399,"2",6,2020-07-20,6,TRUE,607.647,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B05","4577","19A0052",227,"20","Experimental","Kernel",34,"418",400,"1",1,2020-06-18,9,TRUE,1137.895,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C05","4577","19A0030",203,"20","Experimental","Kernel",35,"419",401,"1",2,2020-06-21,2,TRUE,1017.836,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D05","4577","19A0260",208,"20","Experimental","Kernel",36,"420",402,"2",6,2020-07-16,13,TRUE,694.463,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E05","4577","19A0038",234,"20","Experimental","Kernel",37,"421",403,"1",6,2020-07-09,16,TRUE,937.763,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F05","4577","19A0324",213,"20","Experimental","Kernel",38,"422",404,"1",2,2020-06-22,4,TRUE,387.471,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G05","4577","19A0043",225,"20","Experimental","Kernel",39,"423",405,"1",5,2020-07-06,22,TRUE,1126.891,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H05","4577","19A0155",227,"20","Experimental","Kernel",40,"424",406,"1",6,2020-07-09,1,TRUE,757.251,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A06","4577","19A0291",223,"20","Experimental","Kernel",41,"425",407,"2",6,2020-07-20,5,TRUE,497.553,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B06","4577","19A0317",200,"20","Experimental","Kernel",42,"426",408,"1",5,2020-07-06,21,TRUE,666.829,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C06","4577","19A0073",208,"20","Experimental","Kernel",43,"427",409,"1",1,2020-03-11,20,TRUE,2083.92,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D06","4577","19A0436",209,"20","Experimental","Kernel",44,"428",410,"2",6,2020-07-16,19,TRUE,523.594,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E06","4577","19A0282",216,"20","Experimental","Kernel",45,"429",411,"2",6,2020-07-19,22,TRUE,432.951,10,10
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F06","4577","19A0460",275,"20","Experimental","Kernel",46,"430",412,"1",2,2020-06-18,18,TRUE,1834.67,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G06","4577","19A0208",234,"20","Experimental","Kernel",47,"431",413,"1",6,2020-07-09,23,TRUE,1173.598,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H06","4577","19A0338",218,"20","Experimental","Kernel",48,"432",414,"1",5,2020-07-08,21,TRUE,624.615,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A07","4577","19A0407",262,"20","Experimental","Kernel",49,"433",415,"1",3,2020-06-28,7,TRUE,1313.123,16,4
